videoId,textDisplay,textOriginal,authorDisplayName,authorProfileImageUrl,authorChannelUrl,authorChannelId,canRate,viewerRating,likeCount,publishedAt,updatedAt,parentId,commentId
yiffzzl7EFY,Salut sama farmasi,Salut sama farmasi,anggita leo,https://yt3.ggpht.com/_5BciLQAdFix-MHx0DYZ3JjDrXo-ff9oRqQiI-luahWtnrUWgCURNSsI8xDP9QDjaiGhVU-aYPo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuz3ImIQK_BvPgxZdhFvQnA,{'value': 'UCuz3ImIQK_BvPgxZdhFvQnA'},True,none,0,2022-11-17T02:20:32Z,2022-11-17T02:20:32Z,,UgzQc23YF0hYVneRx2p4AaABAg
yiffzzl7EFY,Mantap dok,Mantap dok,anggita leo,https://yt3.ggpht.com/_5BciLQAdFix-MHx0DYZ3JjDrXo-ff9oRqQiI-luahWtnrUWgCURNSsI8xDP9QDjaiGhVU-aYPo=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCuz3ImIQK_BvPgxZdhFvQnA,{'value': 'UCuz3ImIQK_BvPgxZdhFvQnA'},True,none,0,2022-11-17T02:20:08Z,2022-11-17T02:20:08Z,,UgyOO1iFICTQfXv15yF4AaABAg
yiffzzl7EFY,sebenernya udah telat banget harus ada korban dulu baru gerak padahal sebelumya di beberapa negara udah stop dan kita baru mulai,sebenernya udah telat banget harus ada korban dulu baru gerak padahal sebelumya di beberapa negara udah stop dan kita baru mulai,SIKOPET,https://yt3.ggpht.com/WVJV6ckL9advSrLVO5oYgebmJofiujr4DicX_dipzI0uipCBrJQQWEIZRTdj9gdmX4apRxa_1A=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtgHJDergLtsmqiCPgLjL4Q,{'value': 'UCtgHJDergLtsmqiCPgLjL4Q'},True,none,0,2022-11-11T18:04:52Z,2022-11-11T18:04:52Z,,UgxP4bdgrx0IXJJtk_R4AaABAg
yiffzzl7EFY,ayo...kita laporkan pidana saja para penjual dan produsen obat batuk yg menyebabkan korban meninggal...!!! krn kelalaian yg menyebabkan meninggal  dunia adalah perbuatan Pidana!!!!!,ayo...kita laporkan pidana saja para penjual dan produsen obat batuk yg menyebabkan korban meninggal...!!! krn kelalaian yg menyebabkan meninggal  dunia adalah perbuatan Pidana!!!!!,andi alek,https://yt3.ggpht.com/XTE9lCunFY-bEziPWfdXUKXqZhgR561fnPo1e61D_T88FYulzO0R4y1ZStmEHXcKxhfH_cU3uQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC9lc2-O_2Ra1Vaj80gJeHwg,{'value': 'UC9lc2-O_2Ra1Vaj80gJeHwg'},True,none,0,2022-11-08T06:20:28Z,2022-11-08T06:20:28Z,,UgxhfQimFXEMZ_gZe5p4AaABAg
yiffzzl7EFY,walapun pakai masker pun  masih bnyak yg mengenaliny,walapun pakai masker pun  masih bnyak yg mengenaliny,Channel to jaya,https://yt3.ggpht.com/FxB1dHV2ON7LWMV4BzT5K3TfFlDwglyoqkU2ot9p144LBwgB3m7zTSWO_yatBs4243XFGyFmfFw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCPSXEKw4ohTXOBUBCt8tcIQ,{'value': 'UCPSXEKw4ohTXOBUBCt8tcIQ'},True,none,0,2022-11-07T03:00:30Z,2022-11-07T03:00:30Z,,UgwI6r1atWVMqEnoLeR4AaABAg
yiffzzl7EFY,Dok coba claridem astringent di review???,Dok coba claridem astringent di review???,Islamic World,https://yt3.ggpht.com/M8rZHuIC41lP8H2QU4sMP2H08TadqT6zlr1nXcpJXjX45lZOO4MGgvm2-SDATq5AqFrOL_-oYA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCtbPjvIulttRqnZN9nEGarA,{'value': 'UCtbPjvIulttRqnZN9nEGarA'},True,none,0,2022-11-06T00:26:43Z,2022-11-06T00:26:43Z,,Ugwe-edE9Ankl04sEM14AaABAg
yiffzzl7EFY,"kemarin sibuk bacotin pemerintah soal stop penjualan obat dan seakan lbh mikirin kerugian pengusaha(krn dia bahas soal demi nyawa itu belakangan,lebih dikit,lbh bnyk  bacot bhs soal pemerintah dan pengusahanya)skrng liat noh trnyata apa yg dilakukan pemerintah udh tepat...ditemukan kandungan zat berbahaya dlm obat dan dpr meminta agar kepala bpom dipecat,eh dia malah bacotin seakan lebih mentingin kerugian yg dialami perusahaan obat dibanding nyawa anak2,dsr cina ....mikirnya untung rugi mulu diotaknya...kemudian bpom pun juga punya keterbatasan,bpom itu ga bisa selalu meriksa obat,yg harus diperiksa dan diawasi bpom itu ada ratusan ribu jenis obat dan makanan,bahkan mungkin lebih,sedangkan petugas bpom itu cuma sedikit,laboratorium juga punya keterbatasan...sdm terbatas,alat juga terbatas,kalian mikir sampai kesitu ga?kaga,krn kalian org2 t0l0l....","kemarin sibuk bacotin pemerintah soal stop penjualan obat dan seakan lbh mikirin kerugian pengusaha(krn dia bahas soal demi nyawa itu belakangan,lebih dikit,lbh bnyk  bacot bhs soal pemerintah dan pengusahanya)skrng liat noh trnyata apa yg dilakukan pemerintah udh tepat...ditemukan kandungan zat berbahaya dlm obat dan dpr meminta agar kepala bpom dipecat,eh dia malah bacotin seakan lebih mentingin kerugian yg dialami perusahaan obat dibanding nyawa anak2,dsr cina ....mikirnya untung rugi mulu diotaknya...kemudian bpom pun juga punya keterbatasan,bpom itu ga bisa selalu meriksa obat,yg harus diperiksa dan diawasi bpom itu ada ratusan ribu jenis obat dan makanan,bahkan mungkin lebih,sedangkan petugas bpom itu cuma sedikit,laboratorium juga punya keterbatasan...sdm terbatas,alat juga terbatas,kalian mikir sampai kesitu ga?kaga,krn kalian org2 t0l0l....",juni ardi,https://yt3.ggpht.com/ytc/AL5GRJVoIcLz1_jz8o17DGiMXmYM2S2KgHCecHdxfQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCvo9gNbojSChJgnEm2zaEjw,{'value': 'UCvo9gNbojSChJgnEm2zaEjw'},True,none,0,2022-11-05T12:54:14Z,2022-11-05T13:09:48Z,,Ugz3DQQxiaVPUEuzJVl4AaABAg
yiffzzl7EFY,"Kalau di Alf mart, kinderjoy dari india malah di sale 4rb pdahal udh dilarang","Kalau di Alf mart, kinderjoy dari india malah di sale 4rb pdahal udh dilarang",Karimah Asyik,https://yt3.ggpht.com/ytc/AL5GRJVttK2E7j5k85mzWqIf5FI44P86YaoLhLIutgm2qWHDjNB-QA0ajjEn4chLnIFX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCWj-Kma1CKwnfh3AjgZTv9A,{'value': 'UCWj-Kma1CKwnfh3AjgZTv9A'},True,none,0,2022-11-05T05:43:05Z,2022-11-05T05:43:05Z,,UgzbACR5adOsLugZgcF4AaABAg
yiffzzl7EFY,"Dok,review skincare bivina beauty dok","Dok,review skincare bivina beauty dok",Fyuanz-ssi,https://yt3.ggpht.com/At3LF8rY49ahDqS_TaImpR8LQfuNGIGF0ydh3z1eNtW-sMUh0it4LVSNnlgcSa3PAcMoTPSq=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCCkSrKfp70kjdiV3zTBGdpA,{'value': 'UCCkSrKfp70kjdiV3zTBGdpA'},True,none,0,2022-11-05T03:23:35Z,2022-11-05T03:23:35Z,,Ugxsec0YMdFk9KIXWt14AaABAg
yiffzzl7EFY,Dok gimana kalau anak konidin sirup  sebab kalau puyer gak mau 🙏,Dok gimana kalau anak konidin sirup  sebab kalau puyer gak mau 🙏,Rizki Rizki,https://yt3.ggpht.com/ytc/AL5GRJV5NSKjVPveZx1QV7IQ0p07YDVD-RZ40epdtfh0-A4pPUQabHOC_lXcTiA82Flr=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCojgS6xt78PpftM1TjIlrhA,{'value': 'UCojgS6xt78PpftM1TjIlrhA'},True,none,0,2022-11-04T05:08:54Z,2022-11-04T05:08:54Z,,Ugzbb79eVdr45RMSkZR4AaABAg
yiffzzl7EFY,Oia dok mw tanya apakah tolak angin anak cair boleh dikonsumsi?,Oia dok mw tanya apakah tolak angin anak cair boleh dikonsumsi?,Ricky SanTos,https://yt3.ggpht.com/ytc/AL5GRJXFroGe1PaPdq90LTjejl_ftAdjZONDLtx_jhDI4w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCL-M0AdrWVYkDuRagGSGImg,{'value': 'UCL-M0AdrWVYkDuRagGSGImg'},True,none,0,2022-11-03T14:20:16Z,2022-11-03T14:20:16Z,,Ugy7C25tSCObrmsruBF4AaABAg
yiffzzl7EFY,Kalau minimarket dan warung gak bisa disalahkan sepenuhnya sih. Terlebih karyawannya kan bukan latar belakang apoteker. Stok juga dari pusat.,Kalau minimarket dan warung gak bisa disalahkan sepenuhnya sih. Terlebih karyawannya kan bukan latar belakang apoteker. Stok juga dari pusat.,Fernandhi Dwi Prakoso,https://yt3.ggpht.com/crV7fzMtW1mqBTYDTuHlZtjrm3AJTJu0c4MW-ig-Nd0rd09bi7BNUCB82UKtfC70sggU5rw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCGVGjqRIGaGTJ8_LrPwChcA,{'value': 'UCGVGjqRIGaGTJ8_LrPwChcA'},True,none,0,2022-11-03T05:26:21Z,2022-11-03T05:26:21Z,,UgzIkEcjG4CSWpNMTel4AaABAg
yiffzzl7EFY,Laporkan dok jgn hanya di reviw aja tolong dok...semoga alloh memberi hidayah kpd engkau,Laporkan dok jgn hanya di reviw aja tolong dok...semoga alloh memberi hidayah kpd engkau,Bangong Warna,https://yt3.ggpht.com/ytc/AL5GRJX3pdPcTfSB6g302ay8FkQ1QiKMShgT1czPKD6T5tCJs3LlfOWiawzQ_TR5Hf5l=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCKDxXLiWYL7Nft_BlAjfj9g,{'value': 'UCKDxXLiWYL7Nft_BlAjfj9g'},True,none,0,2022-11-03T04:10:51Z,2022-11-03T04:10:51Z,,UgylEdHWokPP1NWbbSN4AaABAg
yiffzzl7EFY,Alfamart Udah klarifikasi blm🤭🤭,Alfamart Udah klarifikasi blm🤭🤭,Zana Aja,https://yt3.ggpht.com/ytc/AL5GRJVIV4U_c9OkSfSTlMmlY48DgwevrHI71lArBlRN7g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCxSb5_5q8r1dqHSclZAoD3w,{'value': 'UCxSb5_5q8r1dqHSclZAoD3w'},True,none,0,2022-11-01T00:25:40Z,2022-11-01T00:25:40Z,,UgzkaQK4iko-N5cWpzR4AaABAg
yiffzzl7EFY,"Kontennya keren dok.. d kota saya walaupun trlihat jejer d lemari etalasenya, pnjaganya t2p bilang g&#39;ada, g&#39;djual gitu dok. Insyaallah mmg patuh pd anjuran pemerintah dok..","Kontennya keren dok.. d kota saya walaupun trlihat jejer d lemari etalasenya, pnjaganya t2p bilang g'ada, g'djual gitu dok. Insyaallah mmg patuh pd anjuran pemerintah dok..",Sasa Salim,https://yt3.ggpht.com/ytc/AL5GRJXmTJWrqpPChbPnCRKKH1-l3HHw5JTL1w7PCg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCkaL_rQnRHI8604auM1Av4g,{'value': 'UCkaL_rQnRHI8604auM1Av4g'},True,none,0,2022-10-31T09:01:51Z,2022-10-31T09:01:51Z,,UgwqnzAn37kZH83qut14AaABAg
yiffzzl7EFY,aduhhh dokterrr masya allah ramah bangett 😘😘😘😘😘 sukses sllu dokter,aduhhh dokterrr masya allah ramah bangett 😘😘😘😘😘 sukses sllu dokter,sari cute,https://yt3.ggpht.com/ytc/AL5GRJVsEdiEb8OoGugRSfYJbgPtanYBYxu2CwVuFA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCDmtJ0qFyjo5V9sBbbKtuDQ,{'value': 'UCDmtJ0qFyjo5V9sBbbKtuDQ'},True,none,1,2022-10-31T07:58:30Z,2022-10-31T07:58:30Z,,UgwnNrC0WkaYSGM6ol94AaABAg
yiffzzl7EFY,"Bener udh boleh ya? Kemarin jg beli itu, udh dikasih tau apotekernya jg sih aman.. Tp mau kasih ke anak koq galau bgt😢","Bener udh boleh ya? Kemarin jg beli itu, udh dikasih tau apotekernya jg sih aman.. Tp mau kasih ke anak koq galau bgt😢",Risma Diandra,https://yt3.ggpht.com/ytc/AL5GRJUiknqTj7-4lzel-AZhhS5CIn0SKlKLjga2Zdoa2Q=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBdxVUALUJC1bKwd_ExhUHQ,{'value': 'UCBdxVUALUJC1bKwd_ExhUHQ'},True,none,0,2022-11-05T03:48:36Z,2022-11-05T03:48:36Z,Ugwl4NiWH3VhmqqA1dN4AaABAg,Ugwl4NiWH3VhmqqA1dN4AaABAg.9hpfh_SEkKT9i1e31dQ0zK
yiffzzl7EFY,kalau komik diwarung&quot; masih dijual bebas dok itukan cair juga,"kalau komik diwarung"" masih dijual bebas dok itukan cair juga",Desyy Sandi,https://yt3.ggpht.com/ytc/AL5GRJXaE26WN14mVuawZGsjCMEHyaarF5zqaQCuKSc2OUPSjfYOjzBGzGatCyAoFC9M=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCOzAF-mkM1jciFQRw0Lsxaw,{'value': 'UCOzAF-mkM1jciFQRw0Lsxaw'},True,none,0,2022-10-31T00:07:21Z,2022-10-31T00:07:21Z,,UgyEIUNNaKDsgy9ttX14AaABAg
yiffzzl7EFY,alhasil sekarang para emak² kalo anak ² sakit bingung mo kasih obat apa ???,alhasil sekarang para emak² kalo anak ² sakit bingung mo kasih obat apa ???,Ratna Candra,https://yt3.ggpht.com/ytc/AL5GRJXmlLFGu5kJSETIR88GQ93mOC-kXy6dPOX7_pnQKr4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCM2QEMcHZBUXb8rl0YDkHtg,{'value': 'UCM2QEMcHZBUXb8rl0YDkHtg'},True,none,0,2022-10-30T03:10:07Z,2022-10-30T03:10:07Z,,UgzmYQx-zCa3FJSGmTZ4AaABAg
yiffzzl7EFY,"Segara instruksikan penarikan obatnya, kasihan sudah bisa menjaga untuk tidak menjual!","Segara instruksikan penarikan obatnya, kasihan sudah bisa menjaga untuk tidak menjual!",Basofi Mujiburrakhman,https://yt3.ggpht.com/ytc/AL5GRJXSNHcCw41Cc30zkrDfqSbcxTnIT4mO2YFoOugP=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCJD8RJAU1rTV_oRcjlRwOeA,{'value': 'UCJD8RJAU1rTV_oRcjlRwOeA'},True,none,0,2022-10-29T15:05:11Z,2022-10-29T15:05:11Z,,UgwNZHwEMjQCErCtdj14AaABAg
yiffzzl7EFY,Yang aneh  dok? kenapa baru sekarang obat itu penyebab gagal ginjal! Sedang produksi obat itu sudah puluhan tahun???,Yang aneh  dok? kenapa baru sekarang obat itu penyebab gagal ginjal! Sedang produksi obat itu sudah puluhan tahun???,Alun Alun,https://yt3.ggpht.com/ytc/AL5GRJVhUfjkZCVV4jEDhT-4yRiNP6kbFSXv0QsFBA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCjnkPwsm9GbFfW-sUB3e2rQ,{'value': 'UCjnkPwsm9GbFfW-sUB3e2rQ'},True,none,0,2022-10-29T13:22:12Z,2022-10-29T13:22:12Z,,Ugw1giI5kN6RibO4iNh4AaABAg
yiffzzl7EFY,ke mitana dok. ada,ke mitana dok. ada,halimah smart,https://yt3.ggpht.com/ytc/AL5GRJVm8iCp9Ag0zpRnsNgP63aj_XFWtqT6ktPF4OWKhA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC3H0y9L1PVYjTazDmOk3rYg,{'value': 'UC3H0y9L1PVYjTazDmOk3rYg'},True,none,0,2022-10-28T15:09:40Z,2022-10-28T15:09:40Z,,UgyPi414t9OFRcOYj6l4AaABAg
yiffzzl7EFY,Di tempatku apotek minimarket masih jual😭😭😭,Di tempatku apotek minimarket masih jual😭😭😭,Vivi azkaazril,https://yt3.ggpht.com/ytc/AL5GRJUa2Jx5G0F-8qNO7mgkFxFd1oLdyAJaebEytA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCb96VMk3ju_kk3xRpgkB-rw,{'value': 'UCb96VMk3ju_kk3xRpgkB-rw'},True,none,0,2022-10-28T14:35:53Z,2022-10-28T14:35:53Z,,UgwBK_IVPyBWOKSKUXZ4AaABAg
yiffzzl7EFY,DOK KALAU OBAT PENURUN PANAS PACDIN COUGH APAKAH BERBAHAYA DOK TOLONG DI INFOKAN SOALNYA ANAK SAYA SAKIT SEKARANG?,DOK KALAU OBAT PENURUN PANAS PACDIN COUGH APAKAH BERBAHAYA DOK TOLONG DI INFOKAN SOALNYA ANAK SAYA SAKIT SEKARANG?,Dewa Judi,https://yt3.ggpht.com/ytc/AL5GRJWPYDvn6x6Qu2gXm1z2Z-A48tg9nXAXZkGxGUS_u8zkb_2rpBwTJmOPjg04zOWy=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCefuLlmT-2yM-_lixRcT0YQ,{'value': 'UCefuLlmT-2yM-_lixRcT0YQ'},True,none,0,2022-10-28T13:40:31Z,2022-10-28T13:40:31Z,,Ugz1AhLM9M-yyrWHGE94AaABAg
yiffzzl7EFY,Njir Gw barusan Beli KOMIX FLU DAN BATUK,Njir Gw barusan Beli KOMIX FLU DAN BATUK,Mr.PandaMan,https://yt3.ggpht.com/2ElThyl_sY67x9AEhcyyXMIDsHAC3WYohZixlEiuU3EnHNM7HXMN2dTN98wEPDY1Slvc8on1=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCBiM5WyXoiv32SsrouL9dsQ,{'value': 'UCBiM5WyXoiv32SsrouL9dsQ'},True,none,0,2022-10-28T12:34:06Z,2022-10-28T12:34:06Z,,UgxBDs3MQPozo2lfpr54AaABAg
yiffzzl7EFY,Parah judulnya. Klik bait ternyata. Kirain beneran ada yg jual obat sirup yg dilarang. Ckckck,Parah judulnya. Klik bait ternyata. Kirain beneran ada yg jual obat sirup yg dilarang. Ckckck,Hendry Wongso,https://yt3.ggpht.com/ytc/AL5GRJXaD1PxClAJqGRMZPi1Oz1iYWNojQUA4Yxbtg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCARZ8Hh7AgKVFdcBacTd8ig,{'value': 'UCARZ8Hh7AgKVFdcBacTd8ig'},True,none,0,2022-10-28T10:51:27Z,2022-10-28T10:51:27Z,,UgwDDNPl4bhtHQnEWE14AaABAg
yiffzzl7EFY,"Dokter, sanmol paracetamol itu bagus ya obatnya","Dokter, sanmol paracetamol itu bagus ya obatnya",Yanwa Marcelo,https://yt3.ggpht.com/ytc/AL5GRJU5Kz0DS0BKlW1J63QOaxoCbJZL21tDHgQtLIjX=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UCj9973RrDZ3Od27SQSuZ1hw,{'value': 'UCj9973RrDZ3Od27SQSuZ1hw'},True,none,0,2022-10-28T01:47:54Z,2022-10-28T01:47:54Z,,UgwYFaGo6NNqjyvG57N4AaABAg
yiffzzl7EFY,blusukan terbaekkk,blusukan terbaekkk,Wan Lou,https://yt3.ggpht.com/ytc/AL5GRJUnMuBWjTO00Y_6atzSiXgC-f_Pey4Kg5N6qg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/channel/UC8be-r9-Pb0Llte2omT2JRw,{'value': 'UC8be-r9-Pb0Llte2omT2JRw'},True,none,0,2022-10-28T00:29:43Z,2022-10-28T00:29:43Z,,UgzwUvf28tXaezJbJFJ4AaABAg
