video_id,raw,text
video1,"Makasi Dok... Ini memang media kadang2 suka terlalu hiperbolis... Setuju sih utk menjaga aman iya... Ya kaya vetsin lah dulu swmpat dibilang ga boleh...  Tapi dari zaman baheula kita semua makan dan minum jg kan ga ada issue... Ya semuanya asal sesuai aturan pakai donk dan anjuran pemakaiannya... Tapi belum ada apa2 udah divonis aja sehingga masyarakat jadi paranoid... Agak2 menyebalkan ya... Semoga saja deh yg di BPOM dan Kemenkes kerjanya bener... Kita jg kalo mo ""kasar"" bisa aja bilang ya udah pertaruhkan aja jabatannya, seandainya salah maka mundur... Kan pasti ga mau juga... Cautious boleh tp jangan ngasal...",makas dok memang media kadang suka terlalu hiperbolis tuju sih untuk jaga aman iya kayak vetsin lah dulu swmpat bilang enggak zaman baheula semua makan minum juga kan enggak issue semua asal sesuai atur pakai dong anjur pakai tapi belum apa sudah vonis saja masyarakat jadi takut sebal semoga deh yang bpom kemenkes kerja benar juga kalau mau kasar saja bilang sudah taruh saja jabat salah mundur kan enggak mau cautious tapi jangan ngasal
video1,apa anak2 minum sirup dulu baru dia kena gagal ginjal klo tudak sakit kenapa dia minum sirup....apa benar sy yg bikin anak gagal ginjal,apa anak minum sirup dulu baru kena gagal ginjal kalo tudak sakit dia minum sirup apa benar aku yang bikin anak gagal ginjal
video1,Kalo menurut saya makan dulu seblm mnm obat,kalau turut makan dulu seblm mnm obat
video1,Kapan normal kembali ni,kapan normal nih
video1,Sukses Selalu 🙏,sukses selalu
video1,"Seneng banget denger suara dokter richard,sehat selalu dokter.",neng banget dengar suara dokter richard sehat selalu dokter
video1,makasih infonya,terima kasih informasi
video1,"Thanks ilmu nya dok.. kebetulan anak saya sakit sdh 5 hr, jd parno mau beli obat apapun,, dibawa ke poli anak dikasi puyer. Alhamdulillah skrg demamnya sdh menurun, tinggal batuk.. mudah2an sembuh total 🤲",terima kasih ilmu nya dok betul anak sakit sudah hari jadi takut mau beli obat apa bawa pol anak kasih puyer alhamdulillah sekarang demam sudah turun tinggal batuk mudah sembuh total
video1,Belum tentu kan bisa jadi.kan uda ad zat yg di sebutkan di ginjal anak yg meninggal.,tentu kan jadi kan sudah ada zat yang sebut ginjal anak yang tinggal
video1,Terus solusinya kalu anak bayi batuk  kasi obat apa dok?,terus solusi kalau anak bayi batuk kasih obat apa dok
video1,India sudah biasa udh pada kenal umatnya minum gitu2 an,india biasa sudah kenal umat minum begitu an
video1,"Kalo menurut saya dok, ini bukan karna obat obat tersebut, ini karna banyaknya minuman dan makanan yang banyak mengandung pemanis buatan, dan pengawet,,, bukan dari obat tersebut...",kalau turut dok bukan karena obat obat sebut karena banyak minum makan banyak kandung man buat awet bukan obat sebut
video1,Klo emang ia. Knapa bru sekarang obat sirup pnyebab gagal gnjal😂? Knapa gk dari dulu?,kalo memang knapa baru sekarang obat sirup pnyebab gagal gnjal knapa enggak dulu
video1,"Ttangga sy ankny koma 4 hr...ggal gnjal akut,,",ttangga aku ankny koma hari ggal gnjal akut
video1,"BPOM tentunya tidak memeriksa semua obat yang akan diedarkan. Bisa jadi obat yg diberi perusahaan ke BPOM utk diperiksa adalah obat yg tidak mengandung unsur berbahaya tsb. Tp yg diedarkan ketoko itulah yg mengandung unsur tsb. Lalu knapa produk india tsb tidak ada di indonesia tp indonesia banyak yg terkena gagal ginjal akibat obat sirup? Jawabannya, bisa jadi perusahaan yg mengipor obat dari india tsb sudah mengganti labelnya. Bisa kok label diganti di India.  Atau  perusahaan hanya impor bahan baku obatnya saja, termasuk bahan berbahaya tsb. Yah semua taulah, kalo pengusaha2 di indonesia tuh banyak yg gk beres. Hanya mengejar keuntungan saja, masalah kualitas  nomor 2. Buktinya banyak kok dimasa lalu.",bpom periksa semua obat akan edar jadi obat yang beri usaha bpom untuk periksa obat yang kandung unsur bahaya tersebut tapi yang edar toko yang kandung unsur tersebut lalu knapa produk india tersebut tidak ada indonesia tapi indonesia banyak yang kena gagal ginjal akibat obat sirup jawab jadi usaha yang mengipor obat india tersebut ganti label kok label ganti india usaha impor bahan baku obat masuk bahan bahaya tersebut iya semua tahu kalau usaha indonesia itu banyak yang enggak beres kejar untung masalah kualitas nomor bukti banyak kok masa lalu
video1,Sorbitol kan bahan baku utama untuk memproduksi Ascorbic Acid alias Vitamin C.,sorbitol kan bahan baku utama produksi ascorbic acid alias vitamin sih
video1,"Lalu di mana tanggungjawab BPOM terkait kematian ratusan anak-anak akibat obat sirup yang tercemar EG dan DEG itu? Mbok jangan hanya bisa menyalahkan produsen obat.

Wong *formalin* dan *borax* serta *pewarna textil* saja masih banyak ditemukan pada berbagai produk makanan jajanan pasar/anak-anak. *Borax* sekarang marak dijual bebas dengan nama BLENG dan dipromosikan sebagai OBAT KERUPUK dan PENGENYAL berbagai makanan yang terbuat dari starch. BLENG banyak dijual di online shop. Kenapa dibiarkan ya?

Aku sekarang tidak lagi makan kerupuk yang diproduksi oleh UMK. Kecuali dari UMK tertentu yang mana aku sudah tahu betul proses produksinya.

UMK = Usaha Mikro & Kecil.",lalu mana tanggungjawab bpom kait mati ratus anak anak akibat obat sirup cemar eg deg mbok jangan bisa salah produsen obat wong formalin borax warna textil masih banyak temu bagai produk makan jajan pasar anak anak borax sekarang marak jual bebas nama bleng promosi bagai obat kerupuk kenyal bagai makan buat starch bleng banyak jual online shop biar aku sekarang lagi makan kerupuk produksi umk dari umk yang mana aku tahu betul proses produksi umk usaha mikro kecil
video1,"Dokter tolong sy,sy mau jual ginjal sy bwt lunasi hutqng2 sy,sy serius ,tolong tlf sy",dokter aku aku mau jual ginjal aku buat lunas hutqng aku aku serius tlf aku
video1,Trimakasih penjelasan ya dok,trimakasih jelas dok
video1,"Trima kasih dok anak saya kalao sakit tidak minum obat sirup tidak sembuh, sejak kecil kalau sakit tetap minum sirup sejak tahun 2009",terima kasih dok anak kalao sakit minum obat sirup sembuh sejak kecil kalau sakit tetap minum sirup sejak tahun
video1,"Bukan dari efek vaksin anak kan dok? Soalnya kalau sirup dari dulu emang udah ada dok, buktinya aman2 aja",bukan efek vaksin anak kan dok soal kalau sirup dulu memang sudah dok bukti aman saja
video1,terimakasih dokter penjelasanya buat ku lega..sehat sllu ya dok semoga kita semua dn anak2 kita semua sehat amin,terimakasih dokter jasa buat ku lega sehat selalu dok semoga semua dan anak semua sehat amin
video1,Udah gila ini BPOM,sudah gila bpom
video1,"Dok, kalo Rhelafen Ibuprofen boleh tidak dikasih ke anak?",dok kalau rhelafen ibuprofen tidak kasih anak
video1,Kalo obh combi gimana boleh atau gabole .soalnya obh combi di perjual .tolong dong jawab,kalau obh combi bagaimana atau gabole soal obh combi jual dong jawab
video1,"Bingung ya dok klo anak panas /batuk obat ny apa,,, kasihan Ama baby ny.",bingung dok kalo anak panas batuk obat nya apa kasihan sama baby nya
video1,"Dok saya mau minta tolong dok,,anak saya kena luka bakar yg menimbul kan kloid dok umur nya 3 taun,,karna kami kekurangan biyaya dok tolong bantu dok kasian bangettt dok",dok mau meminta dok anak kena luka bakar yang timbul kan kloid dok umur nya tahun karena kurang biyaya dok bantu dok kasih banget dok
video1,"Dok , kalo tetiba di pilih jadi Mentri kesehatan gimana? Mau gak Dok .... Soalnya kok penjelasan Dokter lebih rinci dan diliat dari semua sudut pandang",dok kalau tetiba pilih jadi tri sehat bagaimana mau enggak dok soal kok jelas dokter lebih rinci lihat semua sudut pandang
video1,Semenjak adanya Corona Ada..... aja masalahnya  ooh negeriku,semenjak corona saja masalah oh negeri
video1,Bisa jadi karena vaksin kmren .. anehnya ada gagal ginjal misteri setelah kejadian vaksin kovid.b..ini cuma bayangan aja..krna bisa jadi ini efek samping dr vaksin kovid kmren.karna anak2 seharusnya tidak wajib di vaksin,jadi vaksin kemarin aneh gagal ginjal misteri jadi vaksin kovid b cuma bayang saja karena jadi efek samping dari vaksin kovid kemarin karena anak tidak wajib vaksin
video1,"Dokter saya mau tanya,anak saya usia 2bulan apakah sudah boleh minum obat??",dokter mau tanya anak usia bulan sudah minum obat
video1,"Dokter  hufagrip ini aman nggak buat anak,  soalnya naak says Lagi batuk flu  Dan pilek,,",dokter hufagrip aman buat anak soal naak says batuk flu pilek
video1,"Sy juga dok, jd takut bgt anak sakit.  Jd strengt jaga kesehatan, biasa anak boleh main hujan sekali 2 waktu,  skrg g blh sama skli, minum Es, kesukaan anak jg sangat di batasi.pokoknya jangan sampai sakit,  d kasih minum madu. Klo pilek dikit pakai senjata tradisional, minyak dan bawang merah.",aku dok jadi takut banget anak sakit jadi strengt jaga sehat biasa anak main hujan sekali waktu sekarang enggak boleh sama sekali minum es suka anak juga sangat batas pokok jangan sakit di kasih minum madu kalo pilek dikit pakai senjata tradisional minyak bawang merah
video1,Dr richard ngerti bgt ya kekhawatiran dan pertanyaan di kepala emak2 +62. Thx dok.,dari richard mengerti banget khawatir tanya kepala emak terima kasih dok
video1,"Masalahnya anak kecil dok klo sakit makannya susah abis itu rewel nangis trus sedih dok ne FP saya ini anak saya umur 2,7thn ...trus trang saja anak saya lg sakit batuk pilek di bwa ke dokter cuma di kasik obat yg serbuk yg di ulek  kayak jaman dulu itu...udh 2X ke dokternya yg prtama obatnya dh habis tp g sembuh skrng udh yg ke 2xnya sisa 3hari lg habis dh karna 3X1 ... Dlu klo batuk pilek di kasik sirup pling 2-4hari dh sembuh...",masalah anak kecil dok kalo sakit makan susah habis rewel nang terus sedih dok ini fp ini anak umur tahun terus trang anak lagi sakit batuk pilek bwa dokter cuma kasik obat yang serbuk yang ulek kayak jaman dulu sudah kali dokter yang prtama obat dah habis tapi enggak sembuh sekarang sudah yang xnya sisa hari lagi habis dah karena kali dulu kalo batuk pilek kasik sirup paling hari dah sembuh
video1,Dok saya mau tanya lambung kronis kenapa bisa menyebabkan memar lambung dan apa obat ny dok ? 🙏,dok mau tanya lambung kronis bisa memar lambung apa obat nya dok
video1,Ungkap kebenaran semangat dok.,ungkap benar semangat dok
video1,"Dok, penjelasan penyakit typus🙏🙏🙏",dok jelas sakit typus
video1,Mksih infony4   😁,terima kasih infony
video1,dok tolong jwb klo tempra drop apakah aman anak sy klo demam mnum itu,dok jawab kalo tempra drop aman anak aku kalo demam mnum
video1,"Nonton ini karena anak lg demam , Kemarin² g terlalu mengikuti pemberitaannya. Terimakasih atas share pengetahuannya dokter 🙏",menonton karena anak lagi demam kemarin enggak terlalu ikut berita terimakasih atas share tahu dokter
video1,docter idola.,docter idola
video1,"Saya dengar susu formula juga bermasalah dok. 
Gimana ini dok?
Sufor yang mana ini?
Yang di bahas sama komisi  VI?  Plisss jawab dok.",dengar susu formula masalah dok bagaimana dok sufor mana yang bahas sama komisi vi plisss jawab dok
video1,Negara GJ,negara tidak jelas
video1,"Manusia/smua mahluk hidup itu membutuhkan pertolongan obat,sedikit banyak nya pst smua memakai nya,,sht krna obat.skt sembuh krna obat...kloupun meninggal itu udah ajal dan Bkn Krn obat kecuali yg slh mbggunakan.nya...",manusia semua mahluk hidup butuh obat sedikit banyak nya pasti semua pakai nya sht karena obat sakit sembuh karena obat kloupun tinggal sudah ajal bukan karena obat yang salah mbggunakan nya
video1,"Aneh mmg,,gak jls,,indonesia bs nya ikut""an aj,,td nya aman.d bikin heboh..",aneh memang enggak jls indonesia bisa nya ikut an saja tadi nya aman di bikin heboh
video1,Benar dok saya dari kecil kalau sakit saya pake obat sirop sampai sekarang saya sehat sehat aja umur saya sekarang sudah lima puluh tiga tahun,benar dok dari kecil kalau sakit pakai obat sirop sekarang sehat sehat saja umur sekarang lima puluh tiga tahun
video1,"Pdahal'kn itu Merek Obat Syrup'nya sudh lama Beredar & ada izin BPOM...koQ skrg baru aja Ketauanya ..
Apkh Ada udang d balik batu...!!!",padahal kan merek obat syrup nya sudah lama edar izin bpom kok sekarang baru saja ketauanya apkh udang di balik batu
video1,"i love you dok,,,, bijak sekalii 👍",i love you dok bijak sekali
video1,betull bngt dok....semua orng tua jdi ketakutn....dari jmn dulu ada obt sirup.....parasetsmol kn itu ampuh bngt cpt turun demam.nya nah skrng mlh di larang.....jdi obt apa pengganti parasetamol?,betull banget dok semua orang tua jadi ketakutn jmn dulu obt sirup parasetsmol kan ampuh banget cepat turun demam nya nah sekarang malah larang jadi obt apa ganti parasetamol
video1,"Itu kesalahn BEPOM, knpa ga di tliti dulu sblm di edar kan,",kesalahn bepom kenapa enggak tliti dulu sebelum edar kan
video1,"Sirup penurun panas kalau sudah di buka, paling lama berapa hari penyimpanannya, atau boleh kah di minum lagi.",sirup turun panas kalau di buka paling lama berapa hari simpan boleh di minum
video1,"Dok mau tanya, dok klw obat batuk merk OBH surya  Intrasal bisa digunalan tidak",dok mau tanya dok kalau obat batuk merk obh surya intrasal digunalan
video1,Dokter cerdas,dokter cerdas
video1,Mlm dok apa kah sudah di boleh kan minum sirup paracetamol?,malam dok apa sudah boleh kan minum sirup paracetamol
video1,Kemenkes harus buktikan apa isinya vaksin viral kemaren,kemenkes bukti apa isi vaksin viral kemarin
video1,Gmn yah anak sy mau imunisasi dpt 2 tp klo demam nanti pakai obat apa secara paracitamol berbahaya apalagi untuk bayi,bagaimana iya anak aku mau imunisasi dapat tapi kalo demam pakai obat apa cara paracitamol bahaya untuk bayi
video1,dok apakah obat batuk HUFAGRIPP boleh diberikan kpd anak sedang batuk,dok obat batuk hufagripp beri kepada anak sedang batuk
video1,Saya tadi berobat. Karena sayang batuk tegorokan gatel. Pilek. Tapi dokter tetep anjuruin minum sirup,tadi obat sayang batuk tegorokan gatel pilek dokter tetap anjuruin minum sirup
video1,Apa kerjaannya BPOM????,apa kerja bpom
video1,Karena banyak yang sekarang konsumsi air depot yg blm tentu aman untuk dikonsumsi.,banyak sekarang konsumsi air depot yang belum aman konsumsi
video1,"Sepertinya bukan hanya obat yg di lihat, tetapi air yg di pakaian untuk masak  dan nminum juga perlu diperhatikan, siapa tau karena air minum jga.",bukan obat yang lihat air yang pakai masak nminum perlu perhati siapa tahu air minum juga
video1,Yg pasti pngalihan isu..dari kasus Sambo..😅,yang pngalihan isu kasus sambo
video1,Kalau saya ...jadi atasan. Saya pecat bpomnya.,kalau jadi atas pecat bpomnya
video1,"Konsumsi reguler madu asli aja anak pasti suka,...dan kl harus ke dokter minta obat puyer aja nanti puyernya dikasih madu sedikit buat pemanis.
Beli madu nya yg asli yang bun karena sekarang banyak juga madu yg aspal.",konsumsi reguler madu asli saja anak suka kalo ke dokter meminta obat puyer saja puyer kasih madu sedikit buat man beli madu nya yang asli bun sekarang banyak madu yang asli tetapi palsu
video1,Setuju banget sama dokter richard,tuju banget sama dokter richard
video1,Dok terus kalo ana panas gimana?,dok terus kalau ana panas bagaimana
video1,Dok ini yg paling Baek BS ksh solusi untuk semua orng yg mengalami mslh ..SMG tmbh sukses maju trs dok Sy suka bgt...,dok yang paling baik bisa kasih solusi semua orang yang alami masalah semoga tambah sukses maju terus dok aku suka banget
video1,Terimakasih dok untuk penjelasan nya sangat membantu untuk para bunda yg lagi galau karna masalah ini🙏,terimakasih dok jelas nya sangat bantu para bunda yang galau karena masalah
video1,Tiori konfirasi.. Jual beli obat...,tiori konfirasi jual beli obat
video1,"tanyakan ke BPOM , trus naik hrga obatnya hahahahahahahahahahhahahahahaha",tanya bpom terus naik hrga obat hahahahahahahahahahhahahahahaha
video1,Terimakasih ilmunya dok smoga jdi pahala,terimakasih ilmu dok semoga jadi pahala
video1,"Dokter mau tanya, obat batuk buat yang di tenggorokannya kayak kering terus pas batuknya agak berat, obatnya kira2 apa dok??",dokter mau tanya obat batuk buat di tenggorok kayak kering terus pas batuk berat obat kira apa dok
video1,Uni beby obat batuk. Udah 2 btl anak sya minum gk ada apa apa tapi stelah dngar brita langsung sya buang,uni beby obat batuk sudah btl anak aku minum enggak apa apa setelah dngar berita langsung aku buang
video1,Itu cuma sabotase,cuma sabotase
video1,Nunggu heboh dulu..baru bertindak.....,menunggu heboh dulu baru tindak
video1,"Dok, cara bagaimana mengatasi orang yang mengalami hyperhidrosis
Karena menbuat saya terasa nggak percaya diri kalau beraktivitas di tempat umun atau melakukan sesuata di depan umun
Mohon respon nya, Dok

Salam dari saya di Timor-Leste",dok cara bagaimana atas orang alami hyperhidrosis menbuat asa percaya diri kalau aktivitas tempat umun laku sesuata depan umun mohon respon nya dok salam aku timor leste
video1,Dok.. Anak saya batuk demam sudah satu minggu. Mohon rekomendasi obat sirup yg aman dok.. 😢😢,dok anak batuk demam satu minggu mohon rekomendasi obat sirup yang aman dok
video1,"tempra , hufagrip , termorex gmna ini , aman gk , aduuuh bocah drmh di kasih ini nih elaahh sewot rasa nya",tempra hufagrip termorex bagaimana aman enggak aduh bocah drmh kasih ini elaahh sewot rasa nya
video1,Dokter alamatnya d mana dok,dokter alamat di mana dok
video1,Dokter review hasil lab dong dok ttg cream ubc yang lagi viral,dokter review hasil lab dong dok tentang cream ubc lagi viral
video1,dok selain onat sirup di atas.aman ya tolong dijawab dok,dok onat sirup atas aman tolong jawab dok
video1,Yg misterius itu orang2 yg bikin penyakit aneh2...,yang misterius orang yang bikin sakit aneh
video1,"Setelah di takut2i sama corana,sekarang di di bikin takut sama obat yg bikin gagal ginjal...seakan2 di negri ini penuh dengan diskriminasi oleh pemerintah...",takut sama corana sekarang di di bikin takut sama obat yang bikin gagal ginjal di negeri penuh diskriminasi perintah
video1,Jangan lelah untuk memberikan edukasi dok,jangan lelah beri edukasi dok
video1,"pemerintah Indo ini mereka mau bikin gaduh semata utk buat pengalihan isu, you know lah guys isu apa yg mau mereka alihkan!!!
anak saya lgi demam+flu ttp saya kasih obat paracetamol sirup, krn obat'y dari dokter anak.
thx Dok 👍",perintah indonesia mau bikin gaduh semata untuk buat alih isu you know lah teman-teman isu apa yang mau mereka alih anak lagi demam flu tetap kasih obat paracetamol sirup karena obat iya dokter anak terima kasih dok
